region,title,detail_url,period,agency,contact,type,apply_url,신청기간,전화문의,신청방법,접수기관,지원형태,사업근거,지원대상,지원내용,문의처
경상북도/예천군,임신부 영양제 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/523000000173?administOrgCd=ALL,상시신청,보건소,보건소 / 054-650-8052,현물,,상시신청,보건소 (054-650-8052),"○ 온라인 신청 
 - 정부24 : www.gov.kr

○ 방문 신청
 - 보건소 : 관할 보건소 방문
 - 구비서류 : 임신확인서 또는 산모수첩, 주민등록등본",보건소,현물,[법령] 모자보건법,"지원대상
○ 주민등록상 관내 주소를 둔 임신부 등록자","지원내용
○ 대상 : 주민등록상 관내 주소를 둔 임신부 등록자

○내용 : 엽산제 2개월분 지원(임신초기 ~ 12주) 

○내용 : 철분제 5개월분 지원(16주 이상)",보건소 (☎054-650-8052)
경상북도/구미시,풍진검사 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/508000000669?administOrgCd=ALL,상시신청,보건소,건강증진과 출산지원팀 / 054-480-4076,서비스(의료),,상시신청,건강증진과 출산지원팀 (054-480-4076),"○ 방문 신청
 - 보건소 : 관할 보건소 모자보건실 접수 후 검사실 채혈",보건소,서비스(의료),[법령] 모자보건법(제3조),"지원대상
○ 관내 주소를 둔 가임기 여성","지원내용
○ 가임기 여성 풍진항원, 항체 유무 검사",건강증진과 출산지원팀 (☎054-480-4076)
전라남도/장흥군,가임여성 풍진 검사비 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/491000000102?administOrgCd=ALL,상시신청,시·군·구청,인구청년정책과 / 061-860-6241,서비스(의료),,상시신청,인구청년정책과 (061-860-6241),"○ 방문 신청
 - 장흥군청 인구청년정책과 : 보건소 방문 신청 후 쿠폰 발행",시·군·구청,서비스(의료),[자치법규] 장흥군 출산 및 양육 지원에 관한 조례,"지원대상
○ 관내 주민등록을 두고 거주중인 가임여성 및 초기 임신부(12주 이내)","지원내용
○ 관내 주민등록을 두고 거주중인 가임여성 및 초기 임산부에게 풍진 검사쿠폰(5만원 상당) 지원",인구청년정책과 (☎061-860-6241)
인천광역시/계양구,임신 초기검사 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/355000000117?administOrgCd=ALL,상시신청(임신 12주 이내),보건소,"건강증진과 / 032-430-7773, 건강증진과 / 032-430-7774",이용권,,상시신청(임신 12주 이내),"건강증진과 (032-430-7773), 건강증진과 (032-430-7774)","보건소 방문
(평일 오전 9~11시 / 오후 1~5시)",보건소,이용권,[법령] 모자보건법(제3조) [법령] 모자보건법(제10조),"지원대상
○ 관내 등록 초기 임신부(임신 12주 이내)","지원내용
○ 혈액검사 6종(혈액형, 빈혈, AIDS, B형간염, 풍진, 매독 항체검사) 및 소변검사 지원","건강증진과 (☎032-430-7773)
건강증진과 (☎032-430-7774)"
충청남도/공주시,임신·출산 건강관리 비용지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/450000000153?administOrgCd=ALL,상시신청,보건소,"공주시보건소 / 041-840-3674, 공주시보건소 / 041-840-3257",현금,javascript://,상시신청,"공주시보건소 (041-840-3674), 공주시보건소 (041-840-3257)",방문 및 온라인,보건소,현금,[자치법규] 공주시 임신·출산 지원에 관한 조례(제8조),"지원대상
신청일 기준, 등본상 공주시 1년 이상 거주한 임신 20주 이상 임산부","지원내용
○ 임신·출산 관련 건강관리 비용지원
 - 임산부 건강관리를 위하여 의료기관, 약국, 산후조리원에서 발생하는 본인부담금 지원(기초수급자 및 차상위 100만원, 그외 50만원)
 - 신청기간 : 임신 20주 이상 ~ 자녀 출생일 기준 6개월 이내(임신·출산 1회당 1회 지원)
 - 지급방법 : 공주페이_지역화폐 지급(사용처 : 의료기관, 약국, 산후조리원)
 ※ 사용기간 : 지급일 기준 2년 (미사용 집행잔액 자동 소멸)","공주시보건소 (☎041-840-3674)
공주시보건소 (☎041-840-3257)"
전라남도/영암군,행복한 임신과 출산교실,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/494000000224?administOrgCd=ALL,상시신청,보건소,보건소 / 061-470-6538,기타(교육),,상시신청,보건소 (061-470-6538),"신청 기간 내 보건소·보건지소 방문, 팩스, 이메일",보건소,기타(교육),[법령] 모자보건법,"지원대상
관내 등록 임산부 또는 임신 준비 여성","지원내용
임신과 출산관련 교육(연 2회기/1회기당 4회)",보건소 (☎061-470-6538)
경상북도/영덕군,임신부 산전진료비 지원(초음파 기형아 풍진검사비 ),https://www.gov.kr/portal/rcvfvrSvc/dtlEx/518000000128?administOrgCd=ALL,분만전까지 상시신청,보건소,보건소 건강증진과 출산지원팀 / 054-730-6829,현금,javascript://,분만전까지 상시신청,보건소 건강증진과 출산지원팀 (054-730-6829),"○정부24온라인신청

○ 방문 신청
 - 보건소 : 관할 보건소 방문 
 - 구비서류 : 신청서, 주민등록등본, 진료비 영수증, 상세내역서, 통장사본,",보건소,현금,"[법령] 저출산ㆍ고령사회기본법(제10조, 제1항)","지원대상
○ 관내 주소지 임신부","지원내용
○ 임신부 초음파 기형아 풍진검사비 지원
 -기형아검사비 1회 4만원 한도, 일반초음파 검사비 3만5천원 한도, 풍진검사비 각 1회",보건소 건강증진과 출산지원팀 (☎054-730-6829)
공공기관,강동구 공영주차장 주차요금 감면 서비스,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00022200004?administOrgCd=ALL,상시신청,강동구도시관리공단,공영주차팀 / 02-478-6147,현금(감면),,상시신청,공영주차팀 (02-478-6147),"○ 방문하여 관련 증빙서류 제출
○ 행정정보공동이용망 연계 즉시 감면",강동구도시관리공단,현금(감면),[자치법규] 서울특별시 강동구 주차장 설치 및 관리 조례,"지원대상
○ 성실납세자
○ 장애인
○ 국가유공자
○ 고엽제후유증 환자
○ 서울시 다둥이 행복카드 소지차량 중 2자녀이상 (막내 만 18세 이하)
○ 5.18 민주유공자증서 소지자
○ 장기기증자
○ 임산부 탑승 자동차
○ 병역명문가 예우대상자","지원내용
주차요금 감면

○ 면제 : 긴급자동차, 성실납세자(스티커 부착차량)
○ 80% 할인 : 장애인, 국가유공자, 고엽제후유증 환자
○ 50% 할인 : 경형자동차(1,000cc미만,), 저공해차량, 서울시 다둥이 행복카드 소지차량 중 2자녀이상(막내 만 18세 이하), 5.18 민주유공자증서 소지자, 장기기증자, 임산부 탑승 자동차
○ 20% 할인 : 병역명문가 예우대상자

※ 2건 이상의 주차요금 감면대상에 해당되는 때에는 그 중 감면비율 높은 하나만을 적용",공영주차팀 (☎02-478-6147)
서울특별시/은평구,부모성장을 위한 심리지원서비스,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/311000000138?administOrgCd=ALL,매년 2월 및 대기자 명단에 따라 신청 가능,주민센터,가족정책과 / 02-351-6242,이용권,,매년 2월 및 대기자 명단에 따라 신청 가능,가족정책과 (02-351-6242),○ 관할 동 주민센터 방문신청,주민센터,이용권,[법령] 사회서비스 이용 및 이용권 관리에 관한 법률(제4조),"지원대상
○ 임신부 또는 만 18세이하 자녀를 둔 부모로 서비스 지원을 희망하는 자
 - 소득기준 : 기준중위소득 140%이하(소득별 차등 지원)
 - 조손가구의 경우, (외)조부모가 서비스 대상이 될 수 있음
- 임신부의 경우 정신건강증진센터, 동주민센터, 자치구 사례관리대상자, 보건소 돌봄서비스 의뢰자는 소득수준 무관
- 만 18세 이하의 아동을 두 ㄴ주 양육자(4촌이내의 혈족 : 삼촌,고모, 이모 등) : 아동과의 관계를 증빙할 수 있는 서류 필요(주민등록등본 등)
 - 우선순위
 ㆍ1순위 : 정서 및 행동에 문제가 있는 자녀의 부모, 임신부 중 정신건강 증진센터, 동 주민센터, 자치구 사례관리대상자, 보건소 돌봄서비스 의뢰자
 ㆍ2순위 : 부모 스스로 정서상의 문제를 가지고 있는 경우, 우울증 검사 점수가 높거나 산후 우울증을 앓은 경험이 있는 임신부
 ㆍ3순위 : 초산인 임신부
중복혜택 안돼요
1. 정신건강토탈케어서비스, 2. 발달장애인부모심리지원(상담) 서비스 3. 전국민 마음투자 지원사업","지원내용
○ 서비스 내용 : 초기상담 실시, 이용자 특성과 욕구를 고려한 서비스 제공계획 수립, 전문상담 서비스 제공, 사전사후 평가 실시
○ 서비스 제공기간 : 최대6개월(주 1회(월 4회), 회당 60분)
○ 서비스 이용금액 : 월240,000원
 - 서비스 대상자의 소득수준에 따라 바우처 지원액 및 본인부담금 차등화
 ㆍ1등급(기초생활수급자, 차상위, 법정한부모) : 정부지원금 216,000원/ 본인부담금 24,000원
 ㆍ2등급(1등급 제외한 중위소득 120%이하) : 192,000원/ 48,000원
 ㆍ3등급(중위소득 120%초과~140%이하) : 168,000원/ 72,000원
 - 본인부담금은 서비스 대상자가 제공기관에 직접 납부(제공기관에서 따로 안내)
 - 지원액은 바우처 카드의 포인트로 지원되며 제공기관에서 서비스 이용",가족정책과 (☎02-351-6242)
중앙부처,고위험 산모 맞춤형 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/999000000039?administOrgCd=ALL,해당 사업연도 1월 2일까지,국립중앙의료원 중앙모자의료센터,"보건복지부 공공의료과 / 044-202-2538, 국립중앙의료원 중앙모자의료센터 / 02-6362-3764",현금,,해당 사업연도 1월 2일까지,"보건복지부 공공의료과 (044-202-2538), 국립중앙의료원 중앙모자의료센터 (02-6362-3764)","사업을 수행하고자 하는 의료기관 및 기초자치단체는 사업계획서 작성 지침과 사업 추진 일정을 고려하여 '운영계획서'를 작성하고, 광역자치단체(시,도)를 경유하여 보건복지부에 제출",국립중앙의료원 중앙모자의료센터,현금,[법령] 공공보건의료에 관한 법률 [법령] 보건의료기본법,"지원대상
○ 분만취약지 고위험인산부 연계 지원 사업단, 고위험 산모신생아 치료병원
선정기준
○ 해당 분만취약지와 동일 권역 내 위치한 MFICU,NICU를 신고, 운영하는 종합병원급 이상의 의료기관","지원내용
○ 3개 시군 개소당 2억원(자지단체경상보조)","보건복지부 공공의료과 (☎044-202-2538)
국립중앙의료원 중앙모자의료센터 (☎02-6362-3764)"
공공기관,맘편한 코레일,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/B55145700016?administOrgCd=ALL,상시신청,한국철도공사,고객상담실 / 1544-7788,현금(감면),https://letskorail.com/,상시신청,고객상담실 (1544-7788),"(행정안전부 신청방법)

 1. 온라인 : 정부24(https://www.gov.kr)
 2. 방 문 : 지역 읍면동 또는 보건소
 3. 문의처 : 1588-2188

※ 온라인 신청 시 공동인증서 로그인 후 신청가능

(한국철도공사 신청) 

1. 온라인 : 레츠코레일(https://www.letskorail.com) *행전안전부 신청페이지로 연계
2. 방 문 : 전국 역(승차권 단말기가 없는 역은 제외) 
3. 문의처 : 1544-7788

※ 한국철도공사 멤버십 회원가입 후 임신 및 출산 확인서 제시(역방문) 필요
 (임신진단서, 임신확인서, 산모수첩 등)",한국철도공사,현금(감면),[정관/약관 등 기타] 내부방침,"지원대상
코레일멤버십에 가입하고 임산부 등록을 완료 회원

○ 행정안전부 '맘편한 임신 온라인 통합처리 서비스'에서 등록
○ 한국철도공사 운영 역창구에서 등록","지원내용
(할인대상)
코레일멤버십 회원 중 임신부, 임신부와 동행 보호자 1명(임신부와 동행하지 않고 보호자 단독 승차 불가능)
 ○ 정부24(https://www.gov.kr) 홈페이지 맘편한임신 원스톱서비스를 통해 온라인 신청가능(마이페이지/할인등록서비스 내역 참조)
 ○ 역 창구에서 임신확인서(또는 임신진단서_사본가능), 신분증(주민등록증, 운전면허증, 여권 등)을 제시하고 등록 -> 대리등록 가능
 ○ 할인기간은 출산예정일 + 1년까지 가능(출산 이후 1년이내 맘편한 코레일 이용등록시에는 가족관계증명서, 주민등록등본 등 관공서에서 발급한 서류의 출생일을 출산예정일로 간주함)

(할인율) 
1. KTX 특/우등실 요금 면제(일반실 가격으로 제공)
2. KTX일반실 운임 40% 할인
3. 일반열차 운임 40% 할인(새마을, ITX새마을, ITX마음, 무궁화호, 누리로, ITX청춘)
* 다른 할인과 중복 적용 없음, 동반인이 어린이, 동반유아일 경우 어린이, 동반유아 할인 적용, 최저운임 이하 할인 없음

(이용방법)
 ○ 열차출발 1개월 전부터 20분 전까지 레츠코레일 홈페이지, 코레일톡, 역창구에서 할인대상열차 구매 시 할인 가능
 ○ 할인이 적용된 승차권을 역 창구(고객센터)에서 변경 시 할인 축소
 ○ 구입한 본인과 보호자 1명에 한하여 이용 가능(승차 시 신분증 제시), 1인 1회 2매, 1일 2회, 1개월 8회 이용 가능
 ○ 할인승차권을 다른 사람이 이용하는 경우 할인 금액 회수 및 추가로 부가운임을 수수하며, 할인승차권을 다른 사람에게 제공한 회원은 할인자격 정지

 (철도공사에서 정한명절 특별 수송기간에는 운영하지 않습니다.)
 (일부 시간대의 경우 수요 집중에 따른 조기 매진으로 할인좌석 구매가 어려울수 있습니다.)",고객상담실 (☎1544-7788)
경기도/평택시,산모신생아 건강관리 서비스,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/391000000120?administOrgCd=ALL,상시신청,보건소,"평택보건소 건강증진과 / 031-8024-4357, 송탄보건소 건강증진과 / 031-8024-7211, 안중보건지소 / 031-8024-8635",서비스(돌봄),https://www.bokjiro.go.kr/ssis-teu/index.do,상시신청,"평택보건소 건강증진과 (031-8024-4357), 송탄보건소 건강증진과 (031-8024-7211), 안중보건지소 (031-8024-8635)","○ 온라인 신청 
 - 복지로 : http://www.bokjiro.go.kr

○ 방문 신청
 - 보건소 : 관할 보건소 방문
 - 신청기한: 출산예정일 40일전부터 출산 후 60일까지 (단, 미숙아,선천성 이상아 퇴원일로 부터 30일 이내 신청)
 - 구비서류: 신분증, 주민등록등본,건강보험료 자격확인서, 건강보험료 자격확인서 등
(*기타 자세한 문의사항은 관할 보건소 문의)",보건소,서비스(돌봄),[법령] 사회서비스 이용 및 이용권 관리에 관한 법률,"지원대상
○국가기본지원(전환형): 산모 및 배우자 등 해당가구이 건강보험료 본인부담금 합산액이 기준중위소득150%이하
○경기도지원(추가형): 기준중위소득150%초과
중복혜택 안돼요
입양 숙려기간 모자지원","지원내용
○ 산모 건강관리 : 유방관리, 부종관리, 영양관리, 좌욕지원, 산후 위생관리

○ 신생아 건강관리 : 신생아 청결·위생관리(목욕, 배꼽관리, 기저귀교체, 용품소독), 수유 및 예방접종 지원

○ 산모·신생아 가사지원 : 산모 식사준비, 산모 및 신생아 주 생활공간 청소, 산모 및 신생아 의류 세탁

○ 산모 정보제공 및 정서지원 : 응급상황 발견 및 대응, 감염 예방 및 관리, 정서 상태 이해 및 지지

 ※ 산모·신생아 외 다른 가족 돌봄이나 일반 가사활동영역은 표준 서비스에 포함되지 않는 부가 서비스이므로 원하는 경우 별도로 추가구매가 필요함","평택보건소 건강증진과 (☎031-8024-4357)
송탄보건소 건강증진과 (☎031-8024-7211)
안중보건지소 (☎031-8024-8635)"
