region,title,detail_url,period,agency,contact,type,apply_url,신청기간,전화문의,신청방법,접수기관,지원형태,사업근거,지원대상,지원내용,문의처
강원특별자치도/영월군,여성농업인 농작업 편이장비 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/427000000230?administOrgCd=ALL,매년 초,"농업기술센터, 주민센터",자원육성과 / 033-370-7874,현물,,매년 초,자원육성과 (033-370-7874),"○ 방문 신청
 - 읍면사무소 및 농업기술센터 : 거주지 관할 읍면사무소 및 농업기술센터에 방문 신청","농업기술센터,주민센터",현물,[자치법규] 영월군 여성농업인 육성지원 조례 [자치법규] 영월군 여성농업인 육성지원 조례(제12조) [자치법규] 영월군 여성농업인 육성지원 조례(제10조),"지원대상
○ 관내 거주 여성농업인('22.12.31.이전 농업경영체 등록 必)","지원내용
○ 농산물 운반대, 소포장기 등 농작업 편이장비 지원, 농가당 10만원~300만원(50% 보조)",자원육성과 (☎033-370-7874)
전북특별자치도/임실군,여성농업인 농작업 편의장비 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/476000000137?administOrgCd=ALL,접수기관별상이,주민센터,농업축산과 / 063-640-2414,현금,,접수기관 별 상이,농업축산과 (063-640-2414),"○ 방문 신청
 - 주민센터 : 읍·면사무소에 수요조사 신청",주민센터,현금,[자치법규] 임실군 여성농업인 육성 지원 조례,"지원대상
○ 임실군 관내에 거주하는 전업 여성 농업인","지원내용
○ 편의의자 구입비 지원(군비 80%, 자담 20%)

 ※ 신청량이 사업량 초과 시 나이순(고령순) 선발",농업축산과 (☎063-640-2414)
서울특별시/종로구,동부여성문화센터 문화·체육 프로그램 제공,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/300000000172?administOrgCd=ALL,"수강기간 전월 20일~말일, 인원 마감 안 된 경우 수강개시 후에도 신청 가능",동부여성문화센터,동부여성문화센터 / 02-3675-5861,"기타(교육),시설이용",,"수강기간 전월 20일~말일, 인원 마감 안 된 경우 수강개시 후에도 신청 가능",동부여성문화센터 (02-3675-5861),◯ 방문 신청 : 회원가입신청서 작성 및 프로그램 수강 신청,동부여성문화센터,"기타(교육), 시설이용",[자치법규] 서울특별시 종로구 여성·아동시설 설치 및 운영 조례(제4조) [자치법규] 서울특별시 종로구 여성·아동시설 설치 및 운영 조례(제5조),"지원대상
◯ 남녀 누구나
◯ 특정 프로그램의 경우, 여성에 한정할 수 있음.","지원내용
※공휴일 및 매주 일요일 휴관

○ 헬스프로그램 
 - 운영시간 : 월~금 6:00~13:30 / 14:00~21:30, 토 6:00~13:00
 - 수강대상 : 남녀 누구나
 - 수강료 : 월 27,500원

○ 웨이트로빅
 - 운영시간 : 월·수·금 7:00~7:50, 화·목 7:00~7:50
 - 수강대상 : 성인여성
 - 수강료 : 월·수·금 39,600원, 화·목 34,100원

○ 라인댄스
 - 운영시간 : 매주 월, 목 8:00~8:50 / 토 7:00~7:50
 - 수강대상 : 성인여성
 - 수강료 : 월,목 44,000원 / 토 31,500원

○ 어르신 행복운동교실
 - 운영시간 : 월, 목 09:00~09:50
 - 수강대상 : 65세이상 지역어르신
 - 수 강 료 : 무료",동부여성문화센터 (☎02-3675-5861)
경상남도/거제시,여성장애인종합지원사업 운영 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/537000000147?administOrgCd=ALL,상시신청,거제시장애인연맹,거제시장애인연맹 / 055-633-7875,"기타(교육),기타(상담)",,상시신청,거제시장애인연맹 (055-633-7875),"전화상담 (633-7875)
서비스별 개별 신청방법 적용",거제시장애인연맹,"기타(교육), 기타(상담)",[법령] 장애인복지법(제7조) [법령] 장애인복지법(제9조),"지원대상
거제시 등록 여성장애인","지원내용
정보제공 및 홍보사업
 - 모바일 홈페이지를 통한 정보제공
 - 문자 및 SNS를 통한 시책. 제도 프로그램 일정 제공
 - 소식지 발간 및 홍보 캠페인
권익옹호
 - UD적인 사회환경 구축을 위한 홍보활동
 - 여성장애인 관련 정책 이해도 교육
 - 기관내 초.중.고등학교 대상 장애인식개선 교육
여성장애인 사회화 향상 교육
동료상담 및 활동가 양성 교육",거제시장애인연맹 (☎055-633-7875)
공공기관,보문골프장 입장요금 할인(여성),https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00015000008?administOrgCd=ALL,상시신청,보문골프클럽,보문골프장팀 / 054-745-1680,시설이용,,상시신청,보문골프장팀 (054-745-1680),"○ 방문 신청
 - 보문골프클럽 이용 당일 프론트에서 신분증 확인 후 감면",보문골프클럽,시설이용,[정관/약관 등 기타] 관련 근거 있음,"지원대상
여성 고객","지원내용
매주 월, 화요일 여성 고객 대상 해당일 그린피에서 1만원 감면",보문골프장팀 (☎054-745-1680)
경상남도/산청군,여성결혼이민자 기능취득비 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/545000000101?administOrgCd=ALL,상시신청,주민센터,헹복나눔과 / 055-970-6872,현금,,상시신청,헹복나눔과 (055-970-6872),"○ 방문 신청
 - 주민센터 : 주소지 관할 읍면동 주민센터에 방문 신청",주민센터,현금,[자치법규] 산청군 다문화가족 지원 조례,"지원대상
○ 관내 주민등록을 두고 실제 거주하는 여성결혼이민자","지원내용
○ 관내 주민등록을 두고 실제 거주하는 여성결혼이민자로 취업관련 자격증을 취득할 경우 1인 50만원 이내 소요 실비 지원",헹복나눔과 (☎055-970-6872)
공공기관,안동레이크골프장 입장요금 할인(여성),https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00015000006?administOrgCd=ALL,상시신청,안동레이크골프클럽,안동레이크골프장팀 / 070-4269-0167,시설이용,,상시신청,안동레이크골프장팀 (070-4269-0167),"○ 방문 신청
 - 안동레이크골프클럽 이용 당일 프론트에서 신분증 확인 후 감면",안동레이크골프클럽,시설이용,[정관/약관 등 기타] 관련 근거 있음,"지원대상
여성 고객","지원내용
매주 월, 화요일 여성 고객 대상 해당일 그린피에서 5천원 감면",안동레이크골프장팀 (☎070-4269-0167)
공공기관,문화체육시설 이용요금 감면(여성보건),https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00022600036?administOrgCd=ALL,상시신청,광진구 시설관리공단 문화체육시설,광진구시설관리공단 문화체육부 / 02-2049-4570,현금(감면),,상시신청,광진구시설관리공단 문화체육부 (02-2049-4570),○ 방문신청,광진구 시설관리공단 문화체육시설,현금(감면),[자치법규] 서울특별시 광진구 체육시설의 설치 및 운영에 관한 조례 시행규칙,"지원대상
수영장을 이용하는 만13세 이상 만55세 이하인 여성","지원내용
문화체육시설 이용료 감면(10%) - 특화강좌 제외",광진구시설관리공단 문화체육부 (☎02-2049-4570)
전라남도/목포시,여성청소년 보건위생물품 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/480000000121?administOrgCd=ALL,상시신청,"주민센터, 시·군·구청",목포시 여성가족과 / 061-270-8694,이용권,https://www.bokjiro.go.kr/ssis-tbu/index.do,상시신청,목포시 여성가족과 (061-270-8694),"방문 및 온라인 신청
방문 : 주민센터 직접방문
온라인 : '복지로'사이트 신청","주민센터,시·군·구청",이용권,[자치법규] 목포시 여성청소년 보건위생물품 지원 조례,"지원대상
○ 자격기준 : 국민기초생활보장법에 딷른 생계, 의료, 주거, 교육급여 수급자/국민기초생활보장법에 따른 법정 차상위 계층/한부모가족지원법 제5조 및 제5조의2에 따른 지원대상자
○ 연령기준 : 출생연도 기준 9~24세","지원내용
저소득층 여성청소년이 생리용품을 구입할 수 있도록 일정한 금액이 적립되는 바우처 형태의 지급",목포시 여성가족과 (☎061-270-8694)
전라남도/광양시,광양시 여성청소년 보건위생용품 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/484000000375?administOrgCd=ALL,2025-03-04 ~ 2025-12-05,주민센터,교육청소년과 / 061-797-3321,이용권,javascript://,2025-03-04 ~ 2025-12-05,교육청소년과 (061-797-3321),방문신청,주민센터,이용권,"[법령] 청소년복지 지원법(제5조, 제3항)","지원대상
○ 광양시 여성청소년 보건위생용품 지원사업(자체) 
 - 사업기간: 2025. 3. ~ 12.
 - 대 상: 광양시에 주민등록을 둔 16세 ~ 18세(2007년~2009년생) 여성청소년 
 - 자격기준: 신청일 기준 광양시에 주민등록이 되어있는 여성청소년
 - 연령기준: 2007. 1. 1. ~ 2009. 12. 31. 출생자 (2025년 기준)
 - 지원제외: 여성가족부 저소득층 위생용품 지원사업 대상자
중복혜택 안돼요
여성청소년 생리용품 지원","지원내용
○ 광양시 여성청소년 보건위생용품 지원사업(자체)
 - 지원내용: 보건위생용품 구매비용 지원(반기별)
 - 지원금액: 1인당 월 14,000원 지급(연 최대 168,000원)
 - 지원방법: 바우처 카드 지급(반기별 포인트 충전)",교육청소년과 (☎061-797-3321)
충청북도/영동군,여성청소년 위생용품 구입 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/444000000138?administOrgCd=ALL,상시신청,주민센터,가족행복과 / 043-740-3783,이용권,,상시신청,가족행복과 (043-740-3783),"○ 방문 신청
 - 주민센터 : 주소지 읍면사무소 방문 신청",주민센터,이용권,[자치법규] 영동군 여성청소년 위생용품 지원 조례,"지원대상
○ 영동군에 주소를 둔 11~18세의 여성청소년
중복혜택 안돼요
여성청소년 생리용품 지원","지원내용
○ 지원방법 등
- 읍면사무소 통하여 신청
- 위생용품 구입 지원액은 여성가족부의 「여성청소년 생리대(보건위생물품) 지원 지침」을 준용",가족행복과 (☎043-740-3783)
강원특별자치도/횡성군,횡성여성문화의 날 운영,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/426000000143?administOrgCd=ALL,신청불요,,가족복지과 / 033-340-2182,"현금(감면),기타(교육)",,신청불요,가족복지과 (033-340-2182),해당 서비스는 신청없이 자격대상자에게 자동적으로 제공됩니다.,,"현금(감면), 기타(교육)",[자치법규] 횡성군 여성친화도시 조성에 관한 조례,"지원대상
추진대상: 횡성군에 주민등록을 둔 여성","지원내용
○ 횡성여성문화의 날 운영
 - 횡성시네마 무료관람, 횡성호수길 무료탐방 : 매월 마지막주 수요일
 - 찾아가는 문화강좌, 찾아가는 토크콘서트",가족복지과 (☎033-340-2182)
인천광역시/옹진군,인천광역시 여성청소년 위생용품 보편 지원(옹진군),https://www.gov.kr/portal/rcvfvrSvc/dtlEx/358000000126?administOrgCd=ALL,접수기관별상이,주민센터,관광복지국 복지정책과 / 032-899-2192,이용권,,접수기관 별 상이,관광복지국 복지정책과 (032-899-2192),"○ 온라인 신청·접수가 원칙이나, 면사무소에서도 신청 가능 
 - 온라인 신청은 청소년 본인, 세대를 같이하는 부모·형제·자매·배우자만 가능
 - 청소년의 양육을 담당하는 사람이 대리 신청 할 경우 주소지 관할 면사무소에 신청
 (가족관계 및 대리인 자격 확인 필요) 
 - 시설아동, 신변보호 필요한 가정폭력·성폭력 피해자시설 입소자의 경우 주민등록지가 아닌 보호시설 소재 읍·면·동 행정복지센터에 신청
 (사업시행 군·구 내 위치한 시설이 아닌 경우 신청 불가)",주민센터,이용권,[자치법규] 인천광역시 여성청소년 생리용품 지원에 관한 조례,"지원대상
○ 사업대상 : 「자격기준」과 「연령기준」을 모두 충족하는 여성청소년
○ 자격기준 : 신청 기준일에 해당 군·구 내 주민등록 되어 있는 여성청소년
 - 다만, 현재 여성가족부 국비 사업 지원금을 받고 있는 청소년은 제외하되, 국비 사업 대상자 중 미신청자에 한해 시비 사업 신청 가능
○ 연령기준 : 출생연도 기준 만 18세( ‘05. 1. 1~ 12.31.) 여성청소년
중복혜택 안돼요
여성청소년 생리용품 지원","지원내용
○ 사업목적 
 - 여성청소년들에게 선별적 지원을 넘어 보편적 지원(생리용품)으로 여성청소년 건강권 보장 및 권익증진 실현 
○ 사업대상 : 「자격기준」과 「연령기준」을 모두 충족하는 여성청소년
 - 자격기준 : 신청 기준일에 옹진군에 주민등록이 되어 있는 여성청소년
 ㆍ 다만, 현재 여성가족부 국비 사업 지원금을 받고 있는 청소년은 제외하되,국비 사업 대상자 중 미신청자에 한해 시비 사업 신청 가능
 - 연령기준 : 출생연도 기준 만 18세 여성청소년 
○ 지원내용 : 1인당 월 13,000원 기본생리용품 구입비 지원 
○ 지급방식 : 인천지역화폐(인천e음)
 - 생리용품 구입 전용 IC카드 발급 원칙",관광복지국 복지정책과 (☎032-899-2192)
제주특별자치도,제주 여성농업인 행복이용권 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/650000000270?administOrgCd=ALL,2025. 3. 4. ~ 3. 28.,주민센터,"주소지 읍면사무소 / 주소지 읍면사무소, 주소지 동주민센터 / 주소지 동주민센터",이용권,,2025. 3. 4. ~ 3. 28.,"주소지 읍면사무소 (주소지 읍면사무소), 주소지 동주민센터 (주소지 동주민센터)","○ 온라인신청 
 - 보조금24 나의 혜택 ""맞춤안내 조회"" 클릭 후 ""확인하세요"" 에서 여성농업인 행복이용권 신청
○ 방문신청
 - 신청장소: 읍면동 주민센터",주민센터,이용권,[법령] 여성농어업인 육성법(제10조) [법령] 여성농어업인 육성법(제11조) [자치법규] 제주특별자치도 여성농어업인 육성지원 조례(제10조) [자치법규] 제주특별자치도 여성농어업인 육성지원 조례(제17조),"지원대상
○ 지원인원: 20,000명
○ 지원금액: 1인당 200,000원
○ 지원내용: 지원대상에 부합한 여성농업인에게 문화활동 기회 및 복지혜택 향유를 위한 목적으로 사용 가능한 행복이용권(본인 소유 농협채움카드(체크 또는 신용)에 
○ 제외대상
 1. 신청일 기준 「국민건강보험법」상 건강보험 직장가입자(단, 영농조합법인 또는 농업회사법인 등 직장가입자와 임의계속 가입자는 지원대상에 포함)
 * 신청일 전일까지 건강보험 직장가입자(지급 제외)이나 퇴사 후 신청일부터 지급일까지 국민건강보험법 상 직장가입자가 아닌 경우 지급 대상임
 * 건강보험자격득실확인서 내 피부양자는 지급 대상
 2. 지방세를 체납한 자(단, 신청일까지 체납액 완납 시 지급 대상)
 3. 신청연도 1월 1일 기준 최근 2년 내에 각종 보조금을 부정 수급한 사실이 있거나 보조금 지급 제한 기간 내에 있는 사람
 4. 신청연도 1월 1일 기준 최근 2년 내 농지법, 산지관리법, 가축전염병 예방법을 위반하여 행정처분을 받거나 벌금이상 받은 자
 5. 여성어업인 행복이용권 및 문화누리카드 발급 대상자
 ※ 문화 및 복지서비스와 관련 없는 기타 연금 수급자는 발급 가능
중복혜택 안돼요
통합문화이용권(바우처) 지원","지원내용
○ 지원대상에 부합한 여성농업인에게 문화활동 기회, 복지혜택 향유를 위한 목적으로 사용 가능한 행복이용권(본인 소유 농협채움카드(체크 또는 신용)에 포인트로 지원
○ 지원대상: 20세~80세 미만 여성농업인
 - 출생일 기준 1945. 1. 1.~2004. 12. 31. 출생자
○ 지원금액 : 연 200,000원/1인","주소지 읍면사무소 (☎주소지 읍면사무소)
주소지 동주민센터 (☎주소지 동주민센터)"
